"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0666000000,1378500,103550,0.0751180000,0.0065790000,0.3077000000,77.1322000000,0.0008990000,0.0003000000,250.3933333330,103550.0000000000,1274950.0000000000,446580250.0000000000,30700.0000000000
0.0665000000,1386150,103600,0.0747390000,0.0065360000,0.3094000000,77.1695000000,0.0008990000,0.0003000000,249.1300000000,103600.0000000000,1282550.0000000000,446572650.0000000000,30650.0000000000
0.0664000000,1394050,103650,0.0743520000,0.0063290000,0.3112000000,77.2067000000,0.0008990000,0.0003000000,247.8400000000,103650.0000000000,1290400.0000000000,446564800.0000000000,30600.0000000000
0.0663000000,1402000,103700,0.0739660000,0.0062890000,0.3130000000,77.2439000000,0.0008990000,0.0003000000,246.5533333330,103700.0000000000,1298300.0000000000,446556900.0000000000,30550.0000000000
0.0662000000,1409950,103750,0.0735840000,0.0062890000,0.3147000000,77.2812000000,0.0008990000,0.0003000000,245.2800000000,103750.0000000000,1306200.0000000000,446549000.0000000000,30500.0000000000
0.0661000000,1417950,103800,0.0732040000,0.0062500000,0.3165000000,77.3184000000,0.0008990000,0.0003000000,244.0133333330,103800.0000000000,1314150.0000000000,446541050.0000000000,30450.0000000000
0.0660000000,1425900,103850,0.0728310000,0.0062890000,0.3183000000,77.3557000000,0.0008990000,0.0003000000,242.7700000000,103850.0000000000,1322050.0000000000,446533150.0000000000,30400.0000000000
0.0659000000,1434050,103900,0.0724520000,0.0061350000,0.3201000000,77.3929000000,0.0008990000,0.0003000000,241.5066666670,103900.0000000000,1330150.0000000000,446525050.0000000000,30350.0000000000
0.0658000000,1442150,103950,0.0720800000,0.0061730000,0.3219000000,77.4302000000,0.0008990000,0.0003000000,240.2666666670,103950.0000000000,1338200.0000000000,446517000.0000000000,30300.0000000000
0.0657000000,1450700,104000,0.0716900000,0.0058480000,0.3238000000,77.4674000000,0.0008990000,0.0003000000,238.9666666670,104000.0000000000,1346700.0000000000,446508500.0000000000,30250.0000000000
0.0656000000,1459000,104000,0.0712820000,0.0000000000,0.3257000000,77.4674000000,0.0008990000,0.0003000000,237.6066666670,104000.0000000000,1355000.0000000000,446500200.0000000000,30250.0000000000
0.0655000000,1467450,104050,0.0709050000,0.0059170000,0.3276000000,77.5047000000,0.0008990000,0.0003000000,236.3500000000,104050.0000000000,1363400.0000000000,446491800.0000000000,30200.0000000000
0.0654000000,1475800,104100,0.0705380000,0.0059880000,0.3294000000,77.5419000000,0.0008990000,0.0003000000,235.1266666670,104100.0000000000,1371700.0000000000,446483500.0000000000,30150.0000000000
0.0653000000,1484350,104150,0.0701650000,0.0058480000,0.3313000000,77.5791000000,0.0008990000,0.0003000000,233.8833333330,104150.0000000000,1380200.0000000000,446475000.0000000000,30100.0000000000
0.0652000000,1492950,104200,0.0697950000,0.0058140000,0.3333000000,77.6164000000,0.0008990000,0.0003000000,232.6500000000,104200.0000000000,1388750.0000000000,446466450.0000000000,30050.0000000000
0.0651000000,1501750,104250,0.0694190000,0.0056820000,0.3352000000,77.6536000000,0.0008990000,0.0003000000,231.3966666670,104250.0000000000,1397500.0000000000,446457700.0000000000,30000.0000000000
0.0650000000,1510350,104300,0.0690570000,0.0058140000,0.3371000000,77.6909000000,0.0008990000,0.0003000000,230.1900000000,104300.0000000000,1406050.0000000000,446449150.0000000000,29950.0000000000
0.0649000000,1519050,104350,0.0686940000,0.0057470000,0.3391000000,77.7281000000,0.0008990000,0.0003000000,228.9800000000,104350.0000000000,1414700.0000000000,446440500.0000000000,29900.0000000000
0.0648000000,1527750,104400,0.0683360000,0.0057470000,0.3410000000,77.7654000000,0.0008990000,0.0003000000,227.7866666670,104400.0000000000,1423350.0000000000,446431850.0000000000,29850.0000000000
0.0647000000,1536850,104450,0.0679640000,0.0054950000,0.3431000000,77.8026000000,0.0008990000,0.0003000000,226.5466666670,104450.0000000000,1432400.0000000000,446422800.0000000000,29800.0000000000
0.0646000000,1545700,104500,0.0676070000,0.0056500000,0.3450000000,77.8399000000,0.0008990000,0.0003000000,225.3566666670,104500.0000000000,1441200.0000000000,446414000.0000000000,29750.0000000000
0.0645000000,1554750,104550,0.0672460000,0.0055250000,0.3471000000,77.8771000000,0.0008990000,0.0003000000,224.1533333330,104550.0000000000,1450200.0000000000,446405000.0000000000,29700.0000000000
0.0644000000,1563900,104600,0.0668840000,0.0054640000,0.3491000000,77.9143000000,0.0008990000,0.0003000000,222.9466666670,104600.0000000000,1459300.0000000000,446395900.0000000000,29650.0000000000
